Order_ID,Order_Date,Region,Category,Product,Quantity,Unit_Price,Unit_Cost,Customer_Segment
ORD00956,2026-02-01,North,Home & Kitchen,Storage Set,2,32.13,14.97,Corporate
ORD00957,2025-01-10,South,Furniture,Desk Lamp,3,50.69,23.97,Consumer
ORD00958,2025-11-07,West,Furniture,Office Chair,4,195.54,106.94,Consumer
ORD00959,2025-01-08,North,Accessories,Laptop Stand,7,46.17,21.69,Small Business
ORD00960,2025-06-24,East,Accessories,Cable Organizer,11,15.82,5.14,Corporate
ORD00961,2025-05-12,West,Furniture,Office Chair,5,201.85,119.23,Consumer
ORD00962,2025-01-24,Central,Office Supplies,Printer Paper,10,11.47,4.15,Corporate
ORD00963,2026-03-14,West,Home & Kitchen,Coffee Maker,1,103.62,55.55,Small Business
ORD00964,2025-05-05,West,Home & Kitchen,Storage Set,3,34.8,14.33,Consumer
ORD00965,2025-10-12,Central,Furniture,Office Chair,3,170.39,109.23,Consumer
ORD00966,2025-01-26,Central,Electronics,Webcam,4,80.03,41.7,Consumer
ORD00967,2025-12-04,South,Furniture,Standing Desk,3,325.74,256.57,Corporate
ORD00968,2025-09-11,North,Office Supplies,Desk Organizer,3,26.08,10.57,Consumer
ORD00969,2025-03-16,West,Accessories,Laptop Stand,3,51.21,22.56,Corporate
ORD00970,2025-02-04,South,Electronics,Wireless Mouse,2,26.91,11.5,Small Business
ORD00971,2025-11-05,West,Home & Kitchen,Coffee Maker,1,93.2,57.27,Consumer
ORD00972,2025-04-09,West,Home & Kitchen,Water Bottle,5,23.7,8.25,Consumer
ORD00973,2026-04-21,West,Home & Kitchen,Water Bottle,2,21.73,8.58,Small Business
ORD00974,2026-06-14,South,Electronics,USB-C Hub,1,35.05,19.81,Consumer
ORD00975,2025-05-10,West,Accessories,Laptop Stand,4,49.8,22.68,Consumer
ORD00976,2025-05-21,West,Furniture,Standing Desk,3,404.39,259.26,Consumer
ORD00977,2025-05-30,North,Office Supplies,Desk Organizer,3,23.48,10.76,Consumer
ORD00978,2025-05-29,North,Accessories,Backpack,5,74.24,31.15,Consumer
ORD00979,2025-07-26,West,Furniture,Standing Desk,4,412.99,274.8,Consumer
ORD00980,2025-12-06,Central,Accessories,Backpack,7,65.0,31.14,Corporate
ORD00981,2026-05-23,South,Home & Kitchen,Coffee Maker,2,100.57,56.6,Consumer
ORD00982,2026-05-08,West,Furniture,Standing Desk,6,421.77,254.71,Small Business
ORD00983,2025-01-07,South,Home & Kitchen,Electric Kettle,1,53.61,27.12,Consumer
ORD00984,2026-01-04,North,Home & Kitchen,Electric Kettle,2,50.79,27.4,Consumer
ORD00985,2025-12-14,Central,Office Supplies,Printer Paper,2,10.08,4.24,Consumer
ORD00986,2026-01-24,West,Electronics,Mechanical Keyboard,6,94.11,47.5,Small Business
ORD00987,2026-01-17,West,Furniture,Bookshelf,7,158.87,84.35,Small Business
ORD00988,2025-07-14,North,Furniture,Standing Desk,3,383.6,256.49,Consumer
ORD00989,2025-07-13,Central,Furniture,Office Chair,2,182.32,107.18,Consumer
ORD00990,2026-06-05,Central,Office Supplies,Printer Paper,4,11.72,4.21,Small Business
ORD00991,2025-06-21,East,Accessories,Laptop Stand,12,52.44,21.97,Corporate
ORD00992,2025-07-03,South,Accessories,Cable Organizer,4,15.95,5.07,Consumer
ORD00993,2025-02-07,North,Office Supplies,Pen Pack,8,9.83,3.0,Small Business
ORD00994,2026-01-22,East,Office Supplies,Pen Pack,6,8.74,2.88,Small Business
ORD00995,2026-04-01,East,Electronics,24-inch Monitor,1,212.74,149.46,Consumer
ORD00996,2026-04-24,East,Home & Kitchen,Water Bottle,4,21.63,8.0,Consumer
ORD00997,2025-08-28,South,Furniture,Desk Lamp,1,46.99,23.35,Consumer
ORD00998,2025-03-22,West,Accessories,Backpack,2,64.17,30.9,Small Business
ORD00999,2025-12-08,North,Accessories,Laptop Stand,3,51.57,23.1,Consumer
ORD01000,2025-09-25,North,Furniture,Standing Desk,3,419.88,255.64,Consumer
ORD01001,2026-04-29,West,Home & Kitchen,Coffee Maker,3,103.84,54.86,Small Business
ORD01002,2025-08-28,East,Furniture,Desk Lamp,9,51.1,23.23,Corporate
ORD01003,2025-07-12,East,Electronics,24-inch Monitor,7,202.0,146.23,
ORD01004,2026-01-19,North,Accessories,Laptop Stand,5,54.32,20.93,Small Business
ORD01005,2025-08-19,East,Office Supplies,Desk Organizer,8,25.74,10.4,Corporate
ORD01006,2025-01-24,East,Office Supplies,Desk Organizer,2,22.82,10.74,Consumer
ORD01007,2026-01-26,North,Office Supplies,Pen Pack,5,8.98,3.04,Consumer
ORD01008,2025-11-08,North,Office Supplies,Pen Pack,5,8.26,3.17,Consumer
ORD01009,2025-07-23,North,Electronics,Mechanical Keyboard,5,81.7,47.42,Small Business
ORD01010,2026-04-11,North,Accessories,Laptop Stand,2,48.28,23.5,Consumer
ORD01011,2025-04-24,North,Home & Kitchen,Electric Kettle,1,51.89,29.89,Consumer
ORD01012,2025-07-30,South,Furniture,Standing Desk,12,395.83,262.26,Corporate
ORD01013,2026-05-30,West,Office Supplies,Printer Paper,2,10.14,3.87,Consumer
ORD01014,2025-09-10,East,Electronics,USB-C Hub,8,38.46,19.47,Small Business
ORD01015,2026-04-13,South,Electronics,24-inch Monitor,5,209.63,153.27,Small Business
ORD01016,2025-09-13,North,Furniture,Desk Lamp,8,48.56,24.57,Corporate
ORD01017,2026-02-07,West,Furniture,Office Chair,2,180.33,115.54,Consumer
ORD01018,2025-08-11,Central,Office Supplies,Notebook Set,5,15.11,5.99,Consumer
ORD01019,2025-11-30,East,Electronics,Webcam,2,66.72,39.39,Consumer
ORD01020,2025-12-18,West,Home & Kitchen,Water Bottle,7,19.82,7.86,Small Business
ORD01021,2026-04-21,East,Furniture,Bookshelf,5,152.45,91.76,Consumer
ORD01022,2026-04-28,West,Home & Kitchen,Electric Kettle,3,56.56,28.81,Small Business
ORD01023,2025-05-08,East,Furniture,Bookshelf,1,152.87,83.73,Consumer
ORD01024,2026-03-28,South,Office Supplies,Printer Paper,1,12.08,4.08,Consumer
ORD01025,2026-06-20,West,Home & Kitchen,Coffee Maker,3,94.82,55.44,Corporate
ORD01026,2025-01-05,North,Electronics,Webcam,2,79.62,38.95,Consumer
ORD01027,2025-04-04,North,Furniture,Standing Desk,1,385.1,248.62,Consumer
ORD01028,2025-04-09,West,Electronics,Mechanical Keyboard,3,90.51,45.87,Small Business
ORD01029,2025-12-01,South,Accessories,Laptop Stand,11,46.82,22.45,Corporate
ORD01030,2025-08-07,North,Electronics,Mechanical Keyboard,1,85.04,47.57,Consumer
ORD01031,2026-04-15,South,Home & Kitchen,Electric Kettle,6,54.6,27.94,Corporate
ORD01032,2026-02-25,South,Electronics,Mechanical Keyboard,3,90.31,50.54,Corporate
ORD01033,2025-09-15,Central,Accessories,Laptop Stand,12,51.9,22.84,Corporate
ORD01034,2025-06-29,West,Furniture,Bookshelf,6,161.76,91.22,Small Business
ORD01035,2025-01-19,West,Electronics,24-inch Monitor,8,214.66,151.73,Corporate
ORD01036,2025-01-14,South,Accessories,Backpack,3,66.76,32.42,Corporate
ORD01037,2025-03-03,North,Furniture,Office Chair,2,175.81,109.38,Consumer
ORD01038,2026-03-31,West,Electronics,Mechanical Keyboard,3,83.6,50.51,Consumer
ORD01039,2026-03-01,West,Electronics,Webcam,1,69.54,40.77,Consumer
ORD01040,2025-07-30,East,Office Supplies,Printer Paper,4,11.88,4.16,Small Business
ORD01041,2026-06-18,South,Furniture,Desk Lamp,1,44.78,23.32,Consumer
ORD01042,2025-05-25,Central,Furniture,Office Chair,2,192.13,118.5,Consumer
ORD01043,2026-06-04,North,Furniture,Standing Desk,6,371.6,248.8,Corporate
ORD01044,2025-09-12,South,Home & Kitchen,Electric Kettle,12,49.93,29.74,Corporate
ORD01045,2026-01-04,South,Home & Kitchen,Coffee Maker,4,95.43,57.64,Consumer
ORD01046,2026-05-09,North,Home & Kitchen,Electric Kettle,1,55.73,29.95,Consumer
ORD01047,2025-06-06,East,Accessories,Backpack,4,68.87,31.28,Consumer
ORD01048,2025-03-15,South,Home & Kitchen,Water Bottle,5,20.92,7.8,Corporate
ORD01049,2026-01-19,East,Electronics,Webcam,7,80.22,38.94,Small Business
ORD01050,2025-03-14,East,Home & Kitchen,Storage Set,1,33.9,15.35,Consumer
ORD01051,2025-09-19,West,Furniture,Desk Lamp,7,49.05,23.31,Corporate
ORD01052,2026-01-30,Central,Office Supplies,Notebook Set,5,16.25,6.42,Corporate
ORD01053,2025-06-01,South,Office Supplies,Notebook Set,2,15.53,6.17,Consumer
ORD01054,2025-04-30,West,Furniture,Office Chair,8,184.91,114.93,Corporate
ORD01055,2025-07-13,Central,Electronics,Webcam,4,69.88,38.58,Consumer
ORD01056,2026-01-27,East,Accessories,Backpack,3,64.05,31.76,Corporate
ORD01057,2025-10-03,West,Office Supplies,Printer Paper,7,11.66,3.8,Small Business
ORD01058,2025-01-02,North,Furniture,Desk Lamp,8,49.2,23.81,Corporate
ORD01059,2025-06-30,South,Home & Kitchen,Electric Kettle,5,52.9,28.43,Corporate
ORD01060,2025-08-06,North,Electronics,USB-C Hub,2,41.11,18.52,Consumer
ORD01061,2025-04-22,Central,Home & Kitchen,Water Bottle,3,20.62,7.73,Consumer
ORD01062,2025-01-31,East,Electronics,24-inch Monitor,1,193.6,142.77,Consumer
ORD01063,2025-02-12,North,Electronics,Webcam,1,71.65,,Consumer
ORD01064,2026-04-30,West,Office Supplies,Pen Pack,7,8.95,3.2,Corporate
ORD01065,2026-01-05,West,Office Supplies,Printer Paper,1,12.27,4.25,Consumer
ORD01066,2026-04-13,Central,Electronics,Wireless Mouse,2,23.13,11.59,Consumer
ORD01067,2025-09-12,South,Accessories,Cable Organizer,12,16.41,5.08,Corporate
ORD01068,2025-11-26,North,Furniture,Office Chair,1,199.44,117.11,Consumer
ORD01069,2026-02-14,West,Furniture,Desk Lamp,7,48.27,24.64,Corporate
ORD01070,2026-01-30,South,Home & Kitchen,Coffee Maker,2,103.93,59.58,Consumer
ORD01071,2025-05-11,East,Accessories,Laptop Stand,5,54.75,22.24,Consumer
ORD01072,2026-05-09,West,Home & Kitchen,Coffee Maker,2,90.64,60.07,Consumer
ORD01073,2026-03-22,Central,Electronics,Wireless Mouse,3,27.51,12.6,Consumer
ORD01074,2026-05-03,Central,Furniture,Bookshelf,12,137.34,89.72,Corporate
ORD01075,2025-12-07,Central,Home & Kitchen,Coffee Maker,2,96.82,55.94,Small Business
ORD01076,2025-08-27,South,Home & Kitchen,Water Bottle,1,20.73,7.95,Consumer
ORD01077,2025-04-29,East,Accessories,Laptop Stand,3,54.43,22.55,Consumer
ORD01078,2025-03-05,East,Electronics,24-inch Monitor,4,234.35,143.78,Consumer
ORD01079,2026-06-17,West,Office Supplies,Printer Paper,3,10.99,4.08,Corporate
ORD01080,2025-05-29,West,Home & Kitchen,Storage Set,2,34.68,15.14,Consumer
ORD01081,2025-05-30,West,Accessories,Cable Organizer,1,15.6,4.95,Small Business
ORD01082,2026-05-05,West,Electronics,24-inch Monitor,3,222.77,144.85,Consumer
ORD01083,2025-08-04,Central,Office Supplies,Printer Paper,4,11.66,3.83,Small Business
ORD01084,2026-02-06,South,Furniture,Desk Lamp,4,53.67,23.49,Corporate
ORD01085,2026-04-30,Central,Office Supplies,Pen Pack,8,8.41,3.13,Corporate
ORD01086,2026-02-08,North,Office Supplies,Printer Paper,5,12.02,3.83,Consumer
ORD01087,2025-06-17,East,Office Supplies,Pen Pack,4,8.8,2.91,Consumer
ORD01088,2025-01-10,,Furniture,Standing Desk,2,411.71,275.02,Small Business
ORD01089,2026-03-14,West,Furniture,Desk Lamp,1,45.08,24.76,Consumer
ORD01090,2025-05-01,Central,Furniture,Office Chair,11,186.25,108.56,Corporate
ORD01091,2025-02-04,North,Home & Kitchen,Electric Kettle,3,55.0,30.07,Consumer
ORD01092,2026-04-20,Central,Home & Kitchen,Coffee Maker,6,99.41,56.44,Corporate
ORD01093,2025-04-30,North,Electronics,Wireless Mouse,5,24.12,12.32,Consumer
ORD01094,2025-10-08,West,Accessories,Cable Organizer,5,14.34,5.06,Consumer
ORD01095,2025-05-09,North,Home & Kitchen,Storage Set,5,32.54,,Consumer
ORD01096,2026-06-27,East,Electronics,USB-C Hub,5,39.06,20.07,Consumer
ORD01097,2025-05-01,North,Electronics,Mechanical Keyboard,4,78.29,48.39,Corporate
ORD01098,2025-02-10,North,Office Supplies,Notebook Set,2,15.0,5.9,Consumer
ORD01099,2025-05-08,East,Electronics,Wireless Mouse,5,23.86,12.92,Consumer
ORD01100,2025-11-04,North,Electronics,Mechanical Keyboard,5,85.63,48.38,Small Business
ORD01101,2026-06-07,North,Office Supplies,Desk Organizer,1,23.22,9.74,Consumer
ORD01102,2025-05-18,West,Office Supplies,Printer Paper,3,10.73,4.18,Consumer
ORD01103,2025-09-19,South,Home & Kitchen,Coffee Maker,4,95.0,53.81,Corporate
ORD01104,2025-05-27,East,Office Supplies,Pen Pack,3,10.07,3.12,
ORD01105,2026-06-08,West,Furniture,Bookshelf,2,142.57,92.61,Consumer
ORD01106,2025-09-11,North,Home & Kitchen,Coffee Maker,1,100.4,56.16,Consumer
ORD01107,2026-01-07,Central,Office Supplies,Notebook Set,4,17.5,5.88,Corporate
ORD01108,2026-01-22,Central,Electronics,Wireless Mouse,1,26.91,11.59,Consumer
ORD01109,2025-11-10,East,Accessories,Backpack,3,68.81,32.27,Corporate
ORD01110,2025-04-12,Central,Accessories,Cable Organizer,4,14.34,5.27,Consumer
ORD01111,2026-02-17,East,Accessories,Backpack,1,71.9,32.32,Consumer
ORD01112,2026-01-23,East,Furniture,Standing Desk,3,413.99,250.51,Consumer
ORD01113,2026-04-14,North,Accessories,Cable Organizer,8,15.31,4.93,Small Business
ORD01114,2025-11-09,West,Home & Kitchen,Electric Kettle,3,47.33,27.74,Consumer
ORD01115,2025-09-03,Central,Electronics,Wireless Mouse,1,23.42,11.85,Consumer
ORD01116,2026-03-11,West,Home & Kitchen,Coffee Maker,3,96.51,56.95,Small Business
ORD01117,2025-05-08,East,Accessories,Backpack,2,72.27,32.28,Corporate
ORD01118,2026-06-25,West,Office Supplies,Printer Paper,4,12.24,4.15,Consumer
ORD01119,2025-06-29,North,Accessories,Laptop Stand,6,54.41,22.11,Small Business
ORD01120,2026-01-18,Central,Home & Kitchen,Electric Kettle,2,56.49,29.7,Consumer
ORD01121,2025-11-03,East,Electronics,24-inch Monitor,1,206.66,148.47,Consumer
ORD01122,2026-04-20,Central,Office Supplies,Notebook Set,1,15.86,6.18,Small Business
ORD01123,2025-12-29,North,Office Supplies,Desk Organizer,2,22.64,9.51,Consumer
ORD01124,2026-06-26,East,Furniture,Office Chair,1,203.99,106.5,Consumer
ORD01125,2026-04-27,South,Office Supplies,Printer Paper,4,12.08,4.08,Consumer
ORD01126,2026-03-26,West,Office Supplies,Notebook Set,2,15.85,6.04,Consumer
ORD01127,2025-04-24,North,Office Supplies,Printer Paper,4,11.05,3.97,Consumer
ORD01128,2025-07-23,Central,Electronics,Mechanical Keyboard,5,80.22,48.65,Small Business
ORD01129,2025-11-29,West,Home & Kitchen,Electric Kettle,8,52.23,29.96,Corporate
ORD01130,2025-04-23,Central,Home & Kitchen,Electric Kettle,4,49.46,28.42,Corporate
ORD01131,2025-12-17,East,Furniture,Office Chair,2,176.69,110.61,Corporate
ORD01132,2025-06-06,West,Home & Kitchen,Electric Kettle,3,55.81,29.75,Consumer
ORD01133,2025-07-23,East,Furniture,Desk Lamp,3,50.89,23.35,Corporate
ORD01134,2025-06-02,South,Furniture,Standing Desk,1,380.16,248.62,Consumer
ORD01135,2025-01-19,West,Furniture,Desk Lamp,1,47.81,23.42,Consumer
ORD01136,2025-12-11,East,Furniture,Standing Desk,4,379.13,252.34,Consumer
ORD01137,2026-03-05,South,Office Supplies,Desk Organizer,3,22.28,9.57,Small Business
ORD01138,2025-10-20,East,Office Supplies,Printer Paper,2,11.07,3.93,Small Business
ORD01139,2025-12-09,South,Home & Kitchen,Storage Set,1,32.8,15.75,Consumer
ORD01140,2026-06-26,West,Office Supplies,Desk Organizer,3,23.09,10.0,Consumer
ORD01141,2025-05-04,North,Electronics,Mechanical Keyboard,4,81.48,48.38,Small Business
ORD01142,2025-12-18,South,Electronics,Wireless Mouse,2,23.43,11.64,Consumer
ORD01143,2025-12-22,Central,Home & Kitchen,Storage Set,1,35.29,,Consumer
ORD01144,2025-06-20,East,Accessories,Laptop Stand,4,47.92,23.63,Corporate
ORD01145,2026-02-12,East,Electronics,Mechanical Keyboard,5,94.72,46.63,Consumer
ORD01146,2026-02-04,East,Accessories,Cable Organizer,2,13.81,5.12,Consumer
ORD01147,2025-01-10,Central,Accessories,Backpack,9,69.41,32.35,Corporate
ORD01148,2025-08-14,South,Office Supplies,Desk Organizer,1,22.9,9.56,Consumer
ORD01149,2025-02-10,West,Furniture,Bookshelf,5,160.29,86.69,Small Business
ORD01150,2025-08-04,East,Electronics,Mechanical Keyboard,3,88.96,51.67,Consumer
ORD01151,2025-09-28,West,Office Supplies,Notebook Set,5,15.66,6.47,Consumer
ORD01152,2025-08-13,West,Electronics,24-inch Monitor,3,234.01,147.88,Consumer
ORD01153,2026-01-27,Central,Accessories,Laptop Stand,5,50.48,23.24,Consumer
ORD01154,2025-10-03,North,Furniture,Bookshelf,8,137.91,86.25,Corporate
ORD01155,2025-06-01,Central,Home & Kitchen,Storage Set,2,34.4,15.84,Consumer
ORD01156,2026-05-18,Central,Furniture,Standing Desk,3,360.44,247.65,Consumer
ORD01157,2025-07-12,North,Furniture,Desk Lamp,2,48.53,23.78,Consumer
ORD01158,2026-06-24,North,Home & Kitchen,Coffee Maker,2,98.86,55.95,Corporate
ORD01159,2025-01-14,West,Electronics,Wireless Mouse,2,23.66,12.6,Corporate
ORD01160,2025-01-14,West,Office Supplies,Printer Paper,1,11.31,4.23,Consumer
ORD01161,2025-05-23,East,Electronics,Mechanical Keyboard,9,92.06,47.52,Corporate
ORD01162,2025-09-07,North,Home & Kitchen,Electric Kettle,12,53.49,26.68,Corporate
ORD01163,2025-10-31,North,Electronics,Wireless Mouse,7,23.71,12.82,Small Business
ORD01164,2026-03-14,South,Electronics,Mechanical Keyboard,3,82.04,51.08,Consumer
ORD01165,2026-05-19,North,Home & Kitchen,Coffee Maker,1,105.57,55.25,Consumer
ORD01166,2025-12-08,North,Electronics,Webcam,2,72.64,40.11,Small Business
ORD01167,2025-07-05,West,Accessories,Cable Organizer,3,15.67,4.94,Consumer
ORD01168,2026-05-27,West,Electronics,24-inch Monitor,2,226.33,153.99,Small Business
ORD01169,2025-11-24,North,Furniture,Standing Desk,4,398.16,246.0,Consumer
ORD01170,2025-04-03,South,Office Supplies,Printer Paper,4,10.9,4.06,Consumer
ORD01171,2025-12-08,North,Home & Kitchen,Water Bottle,4,20.92,8.17,Small Business
ORD01172,2026-01-29,North,Home & Kitchen,Electric Kettle,10,53.85,29.12,Corporate
ORD01173,2025-08-29,South,Furniture,Office Chair,1,183.61,113.3,Consumer
ORD01174,2025-03-03,Central,Furniture,Office Chair,2,181.1,108.5,Consumer
ORD01175,2025-09-06,South,Accessories,Cable Organizer,2,14.15,5.2,Consumer
ORD01176,2025-01-27,West,Furniture,Desk Lamp,1,50.89,23.83,Consumer
ORD01177,2025-06-11,North,Electronics,USB-C Hub,1,36.82,18.08,Consumer
ORD01178,2025-07-06,East,Home & Kitchen,Electric Kettle,5,55.11,27.69,Consumer
ORD01179,2026-03-31,West,Home & Kitchen,Storage Set,6,32.04,14.37,Corporate
ORD01180,2025-06-27,East,Electronics,Webcam,4,76.03,41.49,Consumer
ORD01181,2025-09-22,Central,Accessories,Backpack,2,68.32,30.08,Consumer
ORD01182,2026-01-22,Central,Electronics,Webcam,2,72.01,37.33,Consumer
ORD01183,2025-03-21,West,Home & Kitchen,Electric Kettle,3,54.63,28.07,Consumer
ORD01184,2025-02-25,West,Home & Kitchen,Electric Kettle,5,50.65,26.98,Corporate
ORD01185,2025-01-29,South,Office Supplies,Desk Organizer,1,22.39,10.28,Consumer
ORD01186,2025-07-26,West,Office Supplies,Printer Paper,3,10.31,4.1,Consumer
ORD01187,2026-05-11,North,Electronics,Webcam,3,66.36,38.86,Consumer
ORD01188,2026-05-28,North,Office Supplies,Pen Pack,7,10.03,3.12,Corporate
ORD01189,2026-02-22,Central,Electronics,24-inch Monitor,5,227.11,140.58,Consumer
ORD01190,2026-05-04,East,Accessories,Cable Organizer,5,14.28,5.19,Small Business
ORD01191,2025-08-26,Central,Electronics,Wireless Mouse,12,23.7,12.52,Corporate
ORD01192,2026-06-20,Central,Accessories,Backpack,2,67.17,30.9,Consumer
ORD01193,2026-02-01,South,Home & Kitchen,Coffee Maker,2,105.6,57.33,Small Business
ORD01194,2025-01-16,North,Home & Kitchen,Coffee Maker,2,96.88,56.51,Small Business
ORD01195,2025-06-15,North,Furniture,Bookshelf,7,135.99,85.65,Corporate
ORD01196,2026-04-30,Central,Home & Kitchen,Storage Set,9,35.7,14.52,Corporate
ORD01197,2026-05-15,North,Electronics,Webcam,7,72.13,40.19,Small Business
ORD01198,2026-01-11,East,Furniture,Desk Lamp,7,47.75,23.89,Corporate
ORD01199,2025-09-27,Central,Accessories,Cable Organizer,1,15.66,5.17,Small Business
ORD01200,2025-06-08,Central,Furniture,Office Chair,2,191.29,118.83,Consumer
ORD01201,2026-04-19,West,Furniture,Desk Lamp,4,50.33,24.54,Consumer
ORD01202,2025-03-29,North,Home & Kitchen,Coffee Maker,4,102.0,54.65,Consumer
ORD01203,2025-11-21,South,Office Supplies,Notebook Set,5,15.75,6.07,Corporate
ORD01204,2025-06-09,Central,Electronics,Webcam,2,70.85,37.21,Consumer
ORD01205,2025-03-05,Central,Accessories,Cable Organizer,4,16.74,4.89,Consumer
ORD01206,2026-03-10,South,Furniture,Office Chair,3,175.44,110.39,
ORD01207,2026-04-08,Central,Electronics,24-inch Monitor,3,200.93,138.76,Consumer
ORD01208,2025-11-01,North,Home & Kitchen,Storage Set,4,33.81,15.29,Consumer
ORD01209,2026-02-03,West,Home & Kitchen,Storage Set,11,32.63,15.66,Corporate
ORD01210,2025-05-29,South,Accessories,Backpack,6,62.75,33.06,Small Business
ORD01211,2025-11-21,North,Furniture,Desk Lamp,7,46.63,24.01,Small Business
ORD01212,2025-04-10,North,Furniture,Desk Lamp,5,48.19,23.48,Corporate
ORD01213,2025-08-10,South,Furniture,Desk Lamp,1,47.71,22.94,Small Business
ORD01214,2026-05-30,West,Office Supplies,Desk Organizer,4,25.19,10.09,Consumer
ORD01215,2025-12-27,West,Home & Kitchen,Storage Set,3,30.22,14.59,Consumer
ORD01216,2026-03-23,South,Furniture,Standing Desk,7,408.26,265.52,Small Business
ORD01217,2025-04-17,North,Electronics,Wireless Mouse,4,23.52,12.57,Consumer
ORD01218,2025-04-13,West,Accessories,Backpack,1,71.64,32.88,Consumer
ORD01219,2026-04-11,East,Furniture,Standing Desk,4,432.94,253.87,Consumer
ORD01220,2026-02-10,North,Home & Kitchen,Water Bottle,2,22.47,7.88,Consumer
ORD01221,2026-03-01,West,Office Supplies,Desk Organizer,4,22.24,9.53,Consumer
ORD01222,2025-12-10,North,Office Supplies,Desk Organizer,8,21.36,10.77,Corporate
ORD01223,2026-03-16,North,Home & Kitchen,Coffee Maker,4,95.06,55.52,Corporate
ORD01224,2025-08-25,North,Furniture,Desk Lamp,10,45.3,23.58,Corporate
ORD01225,2025-06-12,Central,Home & Kitchen,Storage Set,1,31.45,14.27,Consumer
ORD01226,2025-01-29,West,Accessories,Laptop Stand,1,50.68,20.97,Consumer
ORD01227,2026-01-02,North,Furniture,Desk Lamp,5,47.01,23.45,Corporate
ORD01228,2025-09-24,,Furniture,Desk Lamp,2,50.18,23.76,Consumer
ORD01229,2025-04-24,East,Accessories,Laptop Stand,3,46.47,21.65,Corporate
ORD01230,2025-03-21,East,Furniture,Office Chair,2,184.66,113.55,Consumer
ORD01231,2025-03-17,East,Electronics,USB-C Hub,5,40.18,18.98,Corporate
ORD01232,2025-06-14,North,Office Supplies,Pen Pack,2,9.47,3.1,Consumer
ORD01233,2025-12-18,Central,Electronics,Wireless Mouse,5,24.76,11.41,Consumer
ORD01234,2025-07-17,West,Office Supplies,Notebook Set,5,16.36,5.82,Consumer
ORD01235,2025-08-11,North,Office Supplies,Notebook Set,1,17.05,6.43,Consumer
ORD01236,2026-05-09,North,Office Supplies,Desk Organizer,5,25.21,10.11,Consumer
ORD01237,2026-06-09,Central,Home & Kitchen,Water Bottle,5,21.0,8.31,Small Business
ORD01238,2025-04-16,East,Office Supplies,Pen Pack,6,8.58,2.93,Corporate
ORD01239,2026-04-02,East,Home & Kitchen,Water Bottle,7,22.98,8.23,Corporate
ORD01240,2025-12-28,South,Home & Kitchen,Electric Kettle,3,52.29,29.84,Corporate
ORD01241,2025-10-28,West,Office Supplies,Pen Pack,6,N/A,2.89,Small Business
ORD01242,2025-07-10,South,Office Supplies,Pen Pack,3,8.95,3.15,Consumer
ORD01243,2025-11-23,West,Electronics,Wireless Mouse,5,25.07,12.64,Corporate
ORD01244,2026-01-30,South,Accessories,Laptop Stand,2,46.09,21.7,Consumer
ORD01245,2025-03-18,East,Accessories,Backpack,12,72.84,30.73,Corporate
ORD01246,2025-07-21,North,Office Supplies,Printer Paper,1,12.3,4.02,Consumer
ORD01247,2025-06-25,West,Electronics,USB-C Hub,5,39.34,18.75,Corporate
ORD01248,2026-04-18,South,Accessories,Laptop Stand,7,45.44,22.43,Small Business
ORD01249,2025-12-12,West,Accessories,Laptop Stand,1,49.49,22.09,Consumer
ORD01250,2026-02-14,North,Office Supplies,Desk Organizer,9,25.02,10.01,Corporate
ORD01251,2025-05-05,Central,Home & Kitchen,Water Bottle,2,20.37,7.65,Small Business
ORD01252,2025-04-18,Central,Electronics,Mechanical Keyboard,7,82.05,46.15,Small Business
ORD01253,2025-02-23,South,Office Supplies,Notebook Set,3,14.87,5.94,Corporate
ORD01254,2026-01-24,South,Office Supplies,Desk Organizer,2,24.88,9.66,Consumer
ORD01255,2026-02-28,West,Office Supplies,Printer Paper,10,11.28,4.1,Corporate
ORD01256,2025-11-26,West,Home & Kitchen,Storage Set,1,30.04,14.83,
ORD01257,2025-07-30,West,Accessories,Laptop Stand,4,45.67,20.94,Consumer
ORD01258,2026-01-30,North,Furniture,Desk Lamp,2,51.97,24.13,Consumer
ORD01259,2025-11-16,West,Accessories,Cable Organizer,10,14.0,4.83,Corporate
ORD01260,2026-06-10,North,Home & Kitchen,Water Bottle,1,21.46,7.77,Consumer
ORD01261,2025-05-31,East,Office Supplies,Notebook Set,1,15.49,6.4,Consumer
ORD01262,2025-01-30,East,Furniture,Bookshelf,3,141.1,94.2,Consumer
ORD01263,2026-03-18,South,Electronics,24-inch Monitor,4,214.53,138.75,Consumer
ORD01264,2025-04-11,North,Office Supplies,Desk Organizer,4,23.01,9.75,Consumer
ORD01265,2026-06-27,West,Furniture,Bookshelf,1,153.15,90.99,Consumer
ORD01266,2025-04-28,North,Electronics,Mechanical Keyboard,3,82.26,48.92,Consumer
ORD01267,2026-02-19,South,Office Supplies,Printer Paper,3,11.21,3.89,Consumer
ORD01268,2025-10-22,West,Furniture,Bookshelf,1,136.13,89.36,Consumer
ORD01269,2025-11-09,Central,Accessories,Cable Organizer,4,13.55,4.8,Corporate
ORD01270,2025-01-14,West,Home & Kitchen,Electric Kettle,1,49.69,27.56,Consumer
ORD01271,2025-01-10,East,Electronics,Mechanical Keyboard,1,86.5,47.14,Small Business
ORD01272,2025-01-18,East,Electronics,Wireless Mouse,4,25.63,11.66,Small Business
ORD01273,2025-04-13,South,Furniture,Office Chair,9,188.35,111.51,Corporate
